,Nr,Vatom,cAlGa,cAlIn,cAlO,cGaAl,cGaIn,cGaO,cInAl,cInGa,cInO,distAlGa,distAlIn,distAlO,distGaAl,distGaIn,distGaO,distInAl,distInGa,elInt,qAl,qGa,qIn,qO,xEq
80,81.0,10.989521757336668,1.1875000000000002,1.8125000000000004,3.0000000000000004,3.8000000000000003,1.6000000000000003,3.0000000000000004,2.6363636363636367,0.7272727272727273,2.8181818181818183,3.4250000000000003,3.4250000000000003,1.925,3.4250000000000003,3.475,1.925,3.4250000000000003,3.475,-40.22905050120052,0.34191884907335657,0.3396545883178065,0.37047961921809697,-0.234255215378371,4.859392429893476
81,82.0,10.472226072886869,1.0000000000000002,0.0,1.666666666666667,0.6,0.0,1.8000000000000003,0.0,0.0,0.0,3.325,0.025,1.925,3.325,0.025,1.8250000000000002,0.025,0.025,-37.591508800994646,0.3473343474964497,0.34394088705557024,,-0.23014228981393314,4.916357880204173
82,83.0,11.676313717438948,1.142857142857143,1.857142857142857,2.5714285714285716,0.7272727272727274,1.3636363636363638,3.6363636363636367,0.9285714285714285,1.0714285714285714,2.928571428571429,3.325,3.625,2.025,3.325,3.325,2.1750000000000003,3.625,3.325,-37.28034649801042,0.35129868085637567,0.3331631531919053,0.362819737167655,-0.23340337023859895,4.8617160020371495
83,84.0,11.634976374150387,0.0,0.0,0.0,0.0,1.2105263157894741,4.421052631578948,0.0,1.7692307692307696,4.153846153846154,0.025,0.025,0.025,0.025,3.225,2.075,0.025,3.225,-37.140004025022,,0.33476736612527075,0.3701631448907382,-0.23276460083249476,4.832273775943437
84,85.0,9.700059579852379,0.0,0.42857142857142855,2.642857142857143,0.0,0.0,0.0,3.000000000000001,0.0,3.500000000000001,0.025,3.325,1.975,0.025,0.025,0.025,3.325,0.025,-34.55204892775366,0.3394265463111578,,0.37987382067837533,-0.22965497040470684,4.910919396038964
85,86.0,9.63137912504434,1.8333333333333337,0.0,4.166666666666667,2.357142857142857,0.0,4.499999999999999,0.0,0.0,0.0,3.0250000000000004,0.025,1.975,3.0250000000000004,0.025,1.975,0.025,0.025,-38.79965756621388,0.34285709867051745,0.34871119905006137,,-0.23027884505771198,4.87156943189894
86,87.0,11.33106995967508,0.6363636363636366,2.272727272727274,2.000000000000001,0.6363636363636366,0.4545454545454548,3.000000000000001,2.5,0.5000000000000001,2.9,3.125,3.625,1.875,3.125,3.1750000000000003,2.025,3.625,3.1750000000000003,-41.630895621777036,0.34039983128889884,0.341624943555041,0.3761086992367459,-0.23465332324272503,4.878497946511412
87,88.0,9.515229572362808,0.6000000000000002,0.0,3.8000000000000003,0.42857142857142877,0.0,3.0000000000000004,0.0,0.0,0.0,2.725,0.025,2.025,2.725,0.025,2.025,0.025,0.025,-35.32466352627054,0.34521297013991115,0.34206596588519117,,-0.2289181451053276,4.928315198515144
88,89.0,10.232469581280077,1.6250000000000002,0.0,2.3750000000000004,1.6250000000000002,0.0,3.125000000000001,0.0,0.0,0.0,3.4250000000000003,0.025,2.075,3.4250000000000003,0.025,2.075,0.025,0.025,-33.032746513136985,0.3335999844209351,0.3494833497308476,,-0.22769444471726077,4.9298081155370586
89,90.0,10.897103885202297,1.3333333333333337,0.6666666666666669,1.1111111111111114,0.75,0.8125,3.437500000000001,0.8571428571428574,1.8571428571428579,3.7142857142857153,3.225,3.225,1.875,3.225,3.225,2.125,3.225,3.225,-37.78662855319987,0.3379160817694825,0.34050286693198895,0.37643762499178646,-0.23175737462040957,4.885272968640773
90,91.0,10.672683270638606,1.7500000000000002,0.5833333333333334,4.166666666666666,1.5,0.21428571428571433,3.7142857142857153,1.1666666666666667,0.5000000000000001,1.8333333333333337,3.2750000000000004,3.4250000000000003,1.925,3.2750000000000004,3.125,2.075,3.4250000000000003,3.125,-40.124024249496436,0.34738371395324497,0.34120042392235633,0.37157067106664043,-0.23280905268232863,4.875418320361019
91,92.0,12.958244658716234,0.0,0.0,0.0,0.0,1.0,1.0000000000000004,0.0,0.09090909090909091,3.454545454545456,0.025,0.025,0.025,0.025,2.975,2.125,0.025,2.975,-33.878881083250285,,0.30686382063147055,0.3581168275412811,-0.2358971624214199,4.832937870624655
92,93.0,11.766803481878828,0.5714285714285716,1.0000000000000002,3.5714285714285716,1.3333333333333337,1.6666666666666674,4.333333333333335,1.166666666666667,0.8333333333333337,2.666666666666667,3.0250000000000004,3.0250000000000004,2.075,3.0250000000000004,3.5250000000000004,2.075,3.0250000000000004,3.5250000000000004,-35.535335448662515,0.3340024278552832,0.34613409605892737,0.36655070975501114,-0.23232181423724294,4.881670599808192
93,94.0,9.662789536255676,0.9130434782608698,0.0,3.4782608695652177,2.3333333333333335,0.0,1.1111111111111112,0.0,0.0,0.0,3.075,0.025,2.025,3.075,0.025,1.7750000000000001,0.025,0.025,-38.762970154353745,0.34717432569118506,0.3422766741101444,,-0.23053124078934495,4.905077224781248
94,95.0,10.293975622338944,1.4000000000000006,0.8666666666666669,4.200000000000001,1.9090909090909098,0.8181818181818186,4.272727272727274,2.1666666666666674,1.5000000000000004,4.666666666666669,3.075,3.125,2.025,3.075,3.075,2.025,3.125,3.075,-38.4486303393133,0.34462827544710556,0.334845483308527,0.3780554145644766,-0.23168868615598429,4.85374002815641
95,96.0,9.529974844124347,0.8571428571428572,0.14285714285714285,3.4285714285714293,1.5,0.25000000000000006,3.75,1.0,1.0000000000000002,1.0,3.325,3.975,2.025,3.325,3.325,2.025,3.975,3.325,-35.48299682809355,0.34300367946718296,0.3426823745576446,0.3649468879494338,-0.22981678569168318,4.915819418000908
96,97.0,13.62114162653163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.312500000000001,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,-36.6397781681211,,,0.35639813777938756,-0.23759875851959164,4.7709836736807265
97,98.0,10.472226072886869,1.3333333333333335,0.0,2.000000000000001,0.8000000000000002,0.0,1.6000000000000003,0.0,0.0,0.0,3.2750000000000004,0.025,1.8250000000000002,3.2750000000000004,0.025,1.925,0.025,0.025,-37.58967387290605,0.34672536936892767,0.3443047993461622,,-0.23014167540313266,4.916296580103004
98,99.0,13.809028483977366,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.06666666666666668,3.2666666666666675,0.025,0.025,0.025,0.025,3.4250000000000003,2.025,0.025,3.4250000000000003,-36.700993504137315,,0.32665721689092264,0.3582062228586268,-0.23748960665709684,4.811142929997901
99,100.0,9.75577799806869,1.933333333333334,0.0,4.466666666666668,1.7058823529411768,0.0,4.176470588235295,0.0,0.0,0.0,3.0250000000000004,0.025,1.975,3.0250000000000004,0.025,1.975,0.025,0.025,-38.59559612352467,0.3492328867535541,0.34166169009969943,,-0.23014045902079608,4.872696613991165
100,101.0,13.350767593027166,1.0,3.0000000000000004,2.0,1.0,3.0000000000000004,4.0,0.10000000000000002,0.10000000000000002,4.400000000000001,9.275,3.375,2.225,9.275,3.375,2.225,3.375,3.375,-36.79892897665965,0.2928232920644429,0.34392918527015404,0.3582080727107747,-0.23714572205537143,4.778576348438079
101,102.0,10.6720091097224,0.0,0.0,0.0,0.0,0.5172413793103449,4.137931034482759,0.0,5.000000000000002,6.000000000000001,0.025,0.025,0.025,0.025,3.125,2.075,0.025,3.125,-37.5757774971498,,0.34071146589313456,0.39020058052854173,-0.2302340469268027,4.869176929981836
102,103.0,9.549036907181426,1.4500000000000006,0.0,4.300000000000002,2.4166666666666665,0.0,4.333333333333333,0.0,0.0,0.0,3.0250000000000004,0.025,1.975,3.0250000000000004,0.025,1.975,0.025,0.025,-38.95528955031216,0.3442180303820834,0.34781826943141064,,-0.2303787466837205,4.87084756701048
103,104.0,9.834606998165777,0.058823529411764726,0.5882352941176472,3.470588235294118,1.0,3.0000000000000004,2.0000000000000004,1.6666666666666672,0.5000000000000001,4.166666666666667,2.825,2.975,2.075,2.825,3.6750000000000003,1.925,2.975,3.6750000000000003,-36.865668917474856,0.3367996005099233,0.3320912663468907,0.38111175731130126,-0.23178763941342773,4.894073084432768
104,105.0,10.064945404433633,1.2727272727272727,0.0,4.090909090909092,2.8000000000000003,0.0,2.6000000000000005,0.0,0.0,0.0,3.2750000000000004,0.025,1.925,3.2750000000000004,0.025,1.8250000000000002,0.025,0.025,-42.35373371262229,0.35067819343343387,0.3443990645475996,,-0.23247731043774036,4.911698947940287
105,106.0,9.928994759039675,3.1250000000000004,0.0,2.6250000000000004,3.1250000000000004,0.0,2.500000000000001,0.0,0.0,0.0,3.325,0.025,2.025,3.325,0.025,1.875,0.025,0.025,-38.6694214949367,0.3420175100012469,0.3498431466092004,,-0.23062021887014902,4.907926559542938
106,107.0,9.68082575631369,1.454545454545455,0.0,3.4545454545454555,3.2000000000000006,0.0,2.4000000000000004,0.0,0.0,0.0,3.2750000000000004,0.025,1.975,3.2750000000000004,0.025,1.8250000000000002,0.025,0.025,-39.11596074198987,0.34641928260688765,0.3462810234518485,,-0.23091738441395834,4.906135376927509
107,108.0,11.541567040216854,0.1333333333333334,2.2000000000000006,3.8666666666666685,2.000000000000001,4.000000000000002,3.000000000000001,2.0625000000000004,0.2500000000000001,3.3125000000000004,3.125,3.475,1.975,3.125,3.5250000000000004,1.975,3.475,3.5250000000000004,-39.998080643694024,0.3372750009777788,0.351737267078948,0.36822194725788676,-0.2354669466223295,4.8414091345789965
108,109.0,10.999967277315621,0.2222222222222222,1.4444444444444446,2.5555555555555554,2.0000000000000004,1.0000000000000002,4.000000000000001,2.1666666666666665,0.16666666666666666,1.6666666666666665,3.325,3.2750000000000004,1.925,3.325,3.075,2.075,3.2750000000000004,3.075,-38.321757924902045,0.3393418040574081,0.3370431038792234,0.3697362623313272,-0.2337307047659942,4.865462654377778
109,110.0,11.188713361606766,0.0,2.625,4.937499999999999,0.0,0.0,0.0,2.625,0.0,3.6875,0.025,3.1750000000000003,2.075,0.025,0.025,0.025,3.1750000000000003,0.025,-37.763723646027664,0.3415999802430316,,0.3607892589483504,-0.2341297463971275,4.816198142383029
110,111.0,11.201097763883556,1.4285714285714286,1.3571428571428572,2.7857142857142865,2.500000000000001,0.8750000000000002,3.0000000000000004,1.9000000000000006,0.7000000000000002,2.9,3.625,3.2750000000000004,1.925,3.625,3.125,1.875,3.2750000000000004,3.125,-41.82943792860284,0.3410923659179163,0.34172807437704183,0.3760905148803967,-0.23479214305564863,4.8788772037733095
111,112.0,12.826598838628854,0.0,4.4,6.0,0.0,0.0,0.0,0.814814814814815,0.0,4.000000000000001,0.025,3.325,2.1750000000000003,0.025,0.025,0.025,3.325,0.025,-36.798673311442485,0.3440366044542157,,0.3566499321998775,-0.23645273315974538,4.784217650117372
112,113.0,10.524518612563744,5.000000000000001,0.0,2.0000000000000004,0.33333333333333337,0.0,3.1333333333333337,0.0,0.0,0.0,3.375,0.025,1.875,3.375,0.025,1.925,0.025,0.025,-37.715175752059714,0.3483470888131934,0.34471175186421255,,-0.2299593069490161,4.912335856493047
113,114.0,10.605761702775624,0.5000000000000001,1.0000000000000002,3.555555555555556,1.5000000000000002,1.5000000000000002,2.5000000000000004,2.25,1.1250000000000002,3.6250000000000004,3.0250000000000004,3.2750000000000004,1.925,3.0250000000000004,3.4250000000000003,1.875,3.2750000000000004,3.4250000000000003,-40.61657166813575,0.3433782861132216,0.33904250328825564,0.37491494437569917,-0.2336329942661067,4.8696256922641945
114,115.0,9.094285646234605,0.2,0.19999999999999998,3.6500000000000004,1.3333333333333335,0.6666666666666669,2.0000000000000004,4.0,2.000000000000001,3.000000000000001,2.875,3.2750000000000004,2.025,2.875,3.575,1.875,3.2750000000000004,3.575,-37.11514187527871,0.34260953929757554,0.35509190476544733,0.36983695931072585,-0.2302028738766273,4.915467627171205
115,116.0,11.206570223829118,0.0,0.0,0.0,0.0,0.9615384615384619,3.26923076923077,0.0,4.166666666666668,2.833333333333334,0.025,0.025,0.025,0.025,3.475,2.075,0.025,3.475,-39.68492199893987,,0.33877380362145415,0.3908910660150287,-0.23236386021349956,4.8846382807685105
116,117.0,11.195324873265498,1.0909090909090908,1.5454545454545459,3.2727272727272734,1.2,2.400000000000001,3.5,1.5454545454545459,2.1818181818181825,1.272727272727273,3.2750000000000004,3.575,2.1750000000000003,3.2750000000000004,3.575,2.1750000000000003,3.575,3.575,-37.943587584308936,0.33671559389128763,0.334614661244731,0.37551684746652875,-0.23293132223715193,4.869752326242259
117,118.0,10.988078931006275,0.6250000000000001,0.5000000000000001,2.2500000000000004,1.2500000000000002,0.25,3.250000000000001,1.0000000000000002,0.25,3.2500000000000004,3.475,3.5250000000000004,2.125,3.475,2.975,2.125,3.5250000000000004,2.975,-33.13797136873786,0.3270993458004196,0.3391227183617115,0.38591789305113083,-0.22987321716894668,4.902398093406356
118,119.0,11.244309337054094,0.4615384615384616,1.8461538461538465,2.8461538461538467,0.6666666666666667,0.6666666666666669,2.7777777777777777,2.400000000000001,0.6000000000000003,3.0000000000000004,3.125,3.625,1.875,3.125,3.1750000000000003,1.925,3.625,3.1750000000000003,-41.83911840974969,0.34154248149570515,0.3384929902095447,0.37824178349386983,-0.23476889596393255,4.8797367865414865
119,120.0,11.47402148616275,0.16666666666666669,2.166666666666667,3.0,0.33333333333333337,1.0,1.6666666666666667,1.8571428571428577,0.42857142857142877,3.5714285714285725,3.225,3.475,2.125,3.225,3.475,1.925,3.475,3.475,-37.92792594982991,0.33737948717679195,0.335406626301713,0.36927683832305885,-0.23397644459280434,4.86225407413421
120,121.0,11.386851787845957,0.37499999999999994,1.3750000000000002,3.625,1.0000000000000002,2.000000000000001,2.333333333333334,2.2,1.2000000000000004,2.4,2.975,3.5250000000000004,2.075,2.975,5.525,2.075,3.5250000000000004,5.525,-33.51832124728318,0.3357881464730728,0.33530852303431063,0.3688190280885295,-0.23068024505542384,4.881943506609484
121,122.0,10.767613264654734,0.0,1.315789473684211,4.736842105263159,0.0,0.0,0.0,1.9230769230769234,0.0,3.692307692307693,0.025,3.125,2.025,0.025,0.025,0.025,3.125,0.025,-38.14210913449284,0.3417673393845202,,0.3627707324933007,-0.23353331188997495,4.824748005774808
122,123.0,9.654037457484906,1.0000000000000002,1.2500000000000002,1.625,4.000000000000001,0.5000000000000001,4.75,5.000000000000001,0.5000000000000001,4.25,3.625,3.625,1.925,3.625,2.9250000000000003,2.075,3.625,2.9250000000000003,-36.73655162116344,0.3348915633381477,0.3580185356697943,0.38149868705214496,-0.23100927511939226,4.903661219518256
123,124.0,11.868397818896037,0.5000000000000001,1.0000000000000002,4.500000000000001,0.5000000000000001,2.0000000000000004,1.0000000000000002,0.25000000000000006,0.5000000000000001,3.3750000000000004,3.125,2.9250000000000003,2.1750000000000003,3.125,3.9250000000000003,2.075,2.9250000000000003,3.9250000000000003,-34.39141062308869,0.3367009005735295,0.31194640630294834,0.3645276781159591,-0.23408422437114584,4.8562351669279495
124,125.0,10.609254259432133,1.2500000000000002,1.0,3.8333333333333335,1.2500000000000002,0.6666666666666667,5.083333333333333,1.5000000000000002,1.0000000000000002,3.8749999999999996,3.125,3.125,2.025,3.125,3.125,2.025,3.125,3.125,-37.820135673154766,0.33473077125640605,0.3517729080664332,0.36179191602394256,-0.2319245725013668,4.845621913209458
125,126.0,12.791270095627176,0.0,4.428571428571429,3.1428571428571437,0.0,0.0,0.0,1.2400000000000002,0.0,1.6,0.025,3.875,2.125,0.025,0.025,0.025,3.875,0.025,-41.427090725324,0.3346781037693281,,0.3642010700876774,-0.2384952808036925,4.831092203694435
126,127.0,12.865039976433241,0.0,0.0,0.0,0.0,4.714285714285716,6.000000000000002,0.0,1.32,3.8400000000000007,0.025,0.025,0.025,0.025,3.325,2.1750000000000003,0.025,3.325,-36.43129303144563,,0.34060126782445155,0.35717917144924444,-0.2357018366875473,4.791490197718782
127,128.0,11.475464328776656,0.0,2.0000000000000004,4.571428571428572,0.0,0.0,0.0,1.555555555555556,0.0,4.1111111111111125,0.025,3.225,2.075,0.025,0.025,0.025,3.225,0.025,-37.71793443444692,0.3385171673723598,,0.3622833916334609,-0.23459044567948595,4.811560772995115
128,129.0,10.899023348955176,0.0,2.3000000000000003,2.4000000000000004,0.0,0.0,0.0,3.833333333333334,0.0,3.4166666666666683,0.025,3.5250000000000004,1.975,0.025,0.025,0.025,3.5250000000000004,0.025,-38.24288053719343,0.3398218587803274,,0.3675981772483227,-0.2334919854705503,4.864945300767831
129,130.0,10.518841014597289,0.6500000000000001,1.1,3.7500000000000004,3.25,1.5000000000000002,3.75,2.75,0.7500000000000001,3.0000000000000004,3.375,3.375,1.875,3.375,3.375,2.025,3.375,3.375,-40.73243012015578,0.34290186122105,0.33951113655693155,0.37538403407748,-0.23373237590142826,4.868150217308329
130,131.0,10.606022741515282,0.16666666666666674,1.0000000000000004,3.000000000000001,1.0000000000000002,1.0000000000000002,5.000000000000002,1.2,0.20000000000000007,3.400000000000001,2.825,3.7750000000000004,2.125,2.825,3.0250000000000004,2.125,3.7750000000000004,3.0250000000000004,-35.1921089997378,0.331643910962729,0.34369475788292453,0.37023297226434754,-0.2324846158322797,4.88035226313513
131,132.0,11.326160433717828,0.30769230769230776,1.9230769230769236,4.615384615384616,1.3333333333333337,1.666666666666667,2.3333333333333344,1.5625000000000002,0.3125,4.4375,3.1750000000000003,3.1750000000000003,2.075,3.1750000000000003,3.225,2.075,3.1750000000000003,3.225,-37.948390809445385,0.3424633908715683,0.30223944546811465,0.3674246505971063,-0.23411535056850888,4.82156848088594
132,133.0,11.29529491084165,1.5000000000000004,0.5000000000000001,1.5000000000000004,0.7500000000000002,1.0000000000000002,1.7500000000000002,0.5000000000000001,2.0000000000000004,2.0000000000000004,3.375,3.1750000000000003,1.925,3.375,3.575,1.925,3.1750000000000003,3.575,-37.38217402871083,0.3422780679560644,0.3380821354107299,0.37438943576062056,-0.23213862908969088,4.889659964127117
133,134.0,11.637146696835371,1.6000000000000005,1.0000000000000002,2.2000000000000006,2.285714285714286,3.1428571428571432,3.7142857142857144,0.666666666666667,1.466666666666667,2.5333333333333337,3.625,3.325,2.025,3.625,3.625,2.1750000000000003,3.325,3.625,-37.895268547674576,0.3323672609281497,0.33183873318633655,0.37220264289617383,-0.23394965385475977,4.8573175780237
134,135.0,10.960240312817541,1.3333333333333337,1.3333333333333337,3.6666666666666674,1.0000000000000002,0.7500000000000001,1.0000000000000002,0.8000000000000003,0.6000000000000001,4.200000000000002,3.825,3.5250000000000004,2.125,3.825,3.075,2.025,3.5250000000000004,3.075,-34.93122887498696,0.34097118403894827,0.3205111989635826,0.3749433105802227,-0.23220416115957182,4.886759578386023
135,136.0,9.718989544653372,1.6111111111111116,0.11111111111111115,4.722222222222223,2.230769230769231,0.07692307692307694,3.7692307692307696,2.0000000000000004,1.0000000000000002,4.0,3.0250000000000004,3.0250000000000004,1.975,3.0250000000000004,3.0250000000000004,1.975,3.0250000000000004,3.0250000000000004,-38.85951100323483,0.3516267825077628,0.3335306106326326,0.40241924690521935,-0.23057498479727467,4.867695890830987
136,137.0,10.145530080632017,0.6000000000000002,0.0,1.2000000000000002,1.0000000000000002,0.0,2.3333333333333335,0.0,0.0,0.0,3.225,0.025,1.8250000000000002,3.225,0.025,1.925,0.025,0.025,-38.115507804157176,0.34598511476033167,0.34540575489231023,,-0.23051190320654916,4.913986407170131
